ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10017483,Soie Maroon Solid Non-Wired Non Padded Everyday Bra CB-329DEEP,Soie,Women,790,5,Maroon solid full-coverage Everyday bra Non Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red
10017821,Parx Men Blue & Off-White Slim Fit Checked Casual Shirt,Parx,Men,764,5,"Blue and off-white checked casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket",Blue
10017597,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,699,5,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10000535,Parx Men Blue Printed Polo Collar T-shirt,Parx,Men,489,5,"Blue printed T-shirt, has polo collar and short sleeves",Blue
10017871,Parx Men Blue Slim Fit Printed Casual Shirt,Parx,Men,664,5,"Blue printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10004381,Park Avenue Women Maroon Solid Sheath Dress,Park Avenue,Women,779,5,"Maroon solid woven sheath dress, has a V-neck, short sleeves, zip closure, straight hem", Maroon
10014825,AccessHer Gold-Plated & Red Enamelled Geometric Drop Earrings,AccessHer,Women,577,3,Gold-Plated and red enamelled geometric drop earrings Secured with a post and back, Red
10012801,SEJ by Nisha Gupta Set of 4 Blue & Green Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table mats Shape: Rectangle Colour: Blue and green Pattern: Printed Suitable For: 4 seater table Material: Cotton ,Blue
10017365,Story@home Green Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,Unisex,1799,5,Set content: 1 King bedsheet with 2 pillow coversQuality: SuperfineThread count: 210Colour: GreenPattern: Floral, Green
10013027,Sera Women Maroon Solid Wrap Top,Sera,Women,711,5,"Maroon solid woven wrap  top, has a V-neck, and short sleeves", Maroon
10017039,Campus Sutra Men Black & Off-White Standard Regular Fit Checked Casual Shirt,Campus Sutra,Men,599,5,"Black and off-white checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Black
10013657,PARFAIT Plus Size Nude-Coloured Solid Underwired Lightly Padded T-shirt Bra P5441,PARFAIT,Women,1609,2,Nude-coloured solid medium-coverage T-shirt braLightly Padded and Underwired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10017827,Parx Men Maroon Slim Fit Printed Casual Shirt,Parx,Men,752,5,"Maroon printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Maroon
10007721,her by invictus Women Beige & Brown Solid Cushioned Slip-On Shoes,her by invictus,Women,1379,6,"A pair of pointed closed toe beige slip-on shoes with cushioned footbed and comfortable lining, has regular styling, and closed backSynthetic upperFoam Cushioned footbedTextured and patterned outsole", Brown
10012793,SEJ by Nisha Gupta Set of 4 Pink Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table matsShape: RectangleColour: Pink Pattern: PrintedSuitable For: 4 seater tableMaterial: Cotton, Pink
10006033,ID Men Brown Comfort Sandals,ID,Men,956,5,A pair of brown comfort sandalsSynthetic upper with slip-on closureCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Brown
10013419,SEJ by Nisha Gupta Red & Black Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,"Set content: 1 open dry binColour: Red, black and whitePattern: Floral printShape: Rectangular", Red
10017677,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,734,5,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one pocket",Blue
10001781,Bubblegummers Girls Beige Embellished Open Toe Flats,Bubblegummers,Girls,399,7,"A pair of beige embellished open-toed flats, has regular styling, velcro detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 2 monthsWarranty provided by brand owner/manufacturer", Beige
10002791,JBN Creation Boys Green & Brown Sherwani Set,JBN Creation,Boys,1154,5,"Green and brown sherwaniGreen woven design sherwani, has a mandarin collar, a full button placket, a welt pocket, multipple slitsComes with a pocket squareA pair of brown mid-rise pyjama with gathers and pleats, has an elasticated waistband", Green
10005167,Gini and Jony Boys Navy Blue Printed Round Neck T-shirt,Gini and Jony,Boys,629,3,"Navy Blue printed T-shirt, has a round neck, short sleeves, and 1 pocket",Blue
10017455,DKNY Unisex Silver-Toned Textured Cabin Trolley Bag,DKNY,Unisex,14040,6,"Silver-toned textured cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Red
10013737,PARFAIT Plus Size Beige Self Design Underwired Lightly Padded Plunge Bra,PARFAIT,Women,1679,2,Beige self design medium-coverage Plunge bra Lightly Padded and Underwired cut and sew cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red
10001345,JC Collection Women Black And Red Floral Printed Fit and Flare Dress,JC Collection,Women,6206,6,"Black and Green printed woven fit and flare dress, has a shirt collar, three-quarter sleeves, zip closure, an attached lining, and flared hem", Red
10003805,Homesake Gold-Toned Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1890,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-TonedPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumSwitch Type: Toggle Button, Gold
10002761,Rozia Deep Professions Hair Curler HR783,Rozia,Women,1043,5,Deep Professions Hair Curler HR783,
10007803,her by invictus Women Black Cushioned Slip-On Shoes,her by invictus,Women,1299,6,"A pair of pointed closed toe black slip-on shoes with cushioned footbed and comfortable lining, has regular styling, and closed backSynthetic upperFoam Cushioned footbedTextured and patterned outsole", Black
10018065,Puma Unisex White Smash Perf Sneakers,Puma,Unisex,2399,5,"Product Design DetailsClassic tennis-inspired silhouetteEasy slip-on structureLeather upper with full lace closureFull rubber outsole provides better grip and tractionPUMA No. 2 Logo across lateral upper, outsole, and tongue tabPerforated PUMA Formstrip designWarranty: 3 monthsWarranty provided by brand/manufacturerPRODUCT STORYThe PUMA Smash v2 is the latest interpretation of the PUMA Smash icon. The tennis-inspired silhouette features a soft leather upper with perforated PUMA Formstrip design. A classic look for everyday style.", White
10002467,Hoopers Men Black Textured Mid-Top Sneakers,Hoopers,Men,1679,7,"A pair of round-toe black sneakers, has mid-top styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Red
10000699,Lady Lyka Women Red and White Pack of 2 Beginners Bras ATHLETE-RED-WHT-Multi,Lady Lyka,Women,425,5,Pack of 2 Red and white solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10005883,Difference of Opinion Men Black & Grey Colourblocked Round Neck T-shirt,Difference of Opinion,Men,499,5,"Black and grey colourblocked T-shirt, has a round neck, long sleeves", Black
10012617,Peter England Casuals Men Blue & White Slim Fit Printed Casual Shirt,Peter England Casuals,Men,832,5,"Blue and white printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10000723,Lady Lyka Women Beige and Brown Pack of 2 Everyday Bras ENTIZER-11-SKN-BRN-Multi,Lady Lyka,Women,510,4,Pack of 2 Beige and brown solid medium-coverage Everyday braNon Padded and Non-Wired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Brown
10001209,Bubblegummers Boys Purple Printed Sports Sandals,Bubblegummers,Boys,699,7,A pair of purple sports sandalsSynthetic upper with velcro closureCushioned footbedPatterned rubber outsoleWarranty: 2 monthsWarranty provided by brand/manufacturer, Purple
10017593,Parx Men Navy Blue & Green Slim Fit Printed Casual Shirt,Parx,Men,979,5,"Navy Blue and green printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10006979,Honey by Pantaloons Women White Striped Shirt Style Top,Honey by Pantaloons,Women,359,5,"White and Red striped woven shirt style  top, has a mandarin collar, short sleeves, and button closure", White
10009775,SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Low Distress Stretchable Jeans,SPYKAR,Women,1304,7,"Blue light wash 5-pocket high-rise jeans, low distress, light fade, has a button and zip closure, and waistband with belt loops",Blue
10009729,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Clean Look Stretchable Jeans,SPYKAR,Women,899,7,"Blue dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10003077,Gini and Jony Girls White & Blue Printed A-Line Dress,Gini and Jony,Girls,734,4,"White and blue printed woven A-line dress, has shoulder straps with tie-up neck, sleeveless, an attached lining, and flared hem",Blue
10004167,HIGHLANDER Men Black Slim Fit Checked Regular Trousers,HIGHLANDER,Men,1299,5,"Black checked mid-rise regular trousers, has a button closure, four pockets", Black
10004119,HIGHLANDER Men Olive Green Striped Round Neck T-shirt,HIGHLANDER,Men,699,5,"Olive green and Navy Blue striped T-shirt, has a round neck, and short sleeves", Green
10001131,MANGO Women Black Slim Fit Solid Cargos,MANGO,Women,1716,7,"Black solid mid-rise cargos, has a waistband with belt loops, button closure, zip fly, and six pockets", Black
10005977,Difference of Opinion Men Mustard Yellow Solid Round Neck T-shirt With Side Strip Detail,Difference of Opinion,Men,499,5,"Mustard yellow solid T-shirt, has a round neck, long sleeves with side strip detail", Yellow
10006009,ID Men Black Solid Formal Leather Derbys,ID,Men,1416,5,"A pair of black round-toed formal derbys, has central lace-upsLeather upperCushioned footbedTextured TPR outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black
10001665,Police Women Exotic Eau De Toilette 100 ml,Police,Women,1257,3,"NotesTop note: Green appleHeart note: Pepper, nutmeg, cardamom and jasmineBase note: Amber and musk",
10012859,JEWEL JUNCTION Black Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of black geometric solid cufflinksComes in a signature JEWEL JUNCTION case, Black
10016117,Pink Cow Girls Blue Fit and Flare Dress,Pink Cow,Girls,3800,3,"Blue embellished woven fit and flare %S, has a round neck, sleeveless, zip closure, an attached lining, and flared hem",Blue
10007829,her by invictus Women Dark Brown Solid Cushioned Mules,her by invictus,Women,1799,6,"A pair of dark brown solid pointed toe mules with comfort lining and foam cushioned footbed for your work-from-home needs. It has regular styling, no back strap detailSynthetic upperFoam cushioned footbedTextured and patterned outsole", Brown
10016697,Raymond Men Blue Solid Polo Collar T-shirt,Raymond,Men,899,5,"Blue solid T-shirt, has a polo collar, short sleeves",Blue
10008639,Xpose Women Olive Green Camouflage Print Skinny Fit Regular Shorts,Xpose,Women,734,5,"Olive green printed high-rise regular shorts, has an elasticated waistband with drawstring closure, two pockets", Green
10017755,Parx Men Blue Slim Fit Printed Casual Shirt,Parx,Men,804,5,"Blue printed casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket",Blue
10001203,Michael Kors Men Extreme Night Eau De Toilette Perfume 120 ml,Michael Kors,Men,5715,2,"Notes Top notes: Black pepper, Nutmeg, BergamotHeart notes: Cypress, Clary sage, Lily Base notes: Orris, Sandalwood, Cedar, Musk, Tonka Bean, Vanilla",
10016995,Campus Sutra Men Grey Solid Mandarin Collar T-shirt,Campus Sutra,Men,1299,5,"Grey solid T-shirt, has a mandarin collar, long sleeves", Grey
10012833,Crimsoune Club Men Navy Blue Slim Fit Mid-Rise Clean Look Jeans,Crimsoune Club,Men,2299,5,"Navy Blue dark wash five-pocket mid-rise jeans, clean look with light fade, has a button and zip closure, waistband with belt loops",Blue
10017875,Parx Men Yellow Slim Fit Solid Casual Shirt,Parx,Men,612,5,"Yellow solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Yellow
10017863,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,739,5,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10013525,PARFAIT Plus Size Off-White Lace Non-Wired Non Padded Bralette P5482,PARFAIT,Women,1679,3,Off-White lace full-coverage Bralette Non Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: Side Bone, Red
10017905,Parx Men Purple Slim Fit Self Design Casual Shirt,Parx,Men,647,5,"Purple self-design casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Purple
10003075,Gini and Jony Boys Black Regular Fit Solid Formal Trousers,Gini and Jony,Boys,1119,5,"Black solid mid-rise trousers, zip closure, and 4 pockets", Black
10012343,Lakme Absolute Matte Melt Liquid Lip Color 13 Pink Silk,Lakme,Women,400,4,Lakme Absolute Matte Melt Liquid Lip ColorShade name: 13 Pink Silk, Pink
10004137,HIGHLANDER Men Off-White & Yellow Slim Fit Checked Casual Shirt,HIGHLANDER,Men,699,5,"Off-White and yellow checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Yellow
10013251,TAYHAA Black & White Square Photo Frame,TAYHAA,Unisex,450,4,Set Content: 1 photo frameColour: Black and whiteFrame Pattern: SolidShape: SquareMaterial: Acrylic, Black
10001377,Shoe Couture Women Peach-Coloured Self-Striped Sneakers,Shoe Couture,Women,1439,7,"A pair of round-toe self-striped peach-coloured sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsole", Red
